approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.012853066,0.18623047,1000.0,-606.1032805,-0.8662923574447632,731,1,8.395817,-0.043475397,2048,2.798055391000048,2048,1.0901201
0.013486381,0.19458008,1000.0,-652.73384975,-0.37886130809783936,768,2,8.199131,-0.05164314,4096,5.4642086920000565,4096,0.9013418
0.02315322,0.30439454,1000.0,-619.2050501666666,-0.2392500638961792,771,3,7.979908,-0.06265782,6144,8.12061771399999,6144,0.5580281
0.01969018,0.2511719,1000.0,-612.36210375,0.011395871639251709,784,4,7.7597985,-0.06382058,8192,10.732047676999969,8192,0.65805936
0.01890609,0.26123047,1000.0,-582.6767752,0.1402195692062378,775,5,7.575612,-0.06210196,10240,13.374172045000023,10240,0.5180189
0.023478828,0.31982422,1000.0,-560.7949754166667,0.1427830457687378,784,6,7.373693,-0.06935141,12288,15.985575930999971,12288,0.43008056
0.022992413,0.31552735,1000.0,-540.8089106428571,0.18520504236221313,758,7,7.1576705,-0.069399744,14336,18.68472336299999,14336,0.38975078
0.018608494,0.2647461,1000.0,-520.3889185625,0.32016313076019287,763,8,6.938597,-0.060220797,16384,21.368240075000017,16384,0.3720573
0.020701537,0.25458986,1000.0,-496.55305683333324,0.369159460067749,752,9,6.724449,-0.060904432,18432,24.090499317999956,18432,0.3478033
0.018736092,0.25073242,1000.0,-485.23723099999995,0.4102984666824341,749,10,6.5150185,-0.060703307,20480,26.822694487000035,20480,0.3365318
0.016424049,0.23310547,1000.0,-461.5010347727273,0.5496961176395416,759,11,6.2960997,-0.05520447,22528,29.518642547000013,22528,0.2636773
0.016994514,0.23637696,1000.0,-452.83991283333336,0.5867112278938293,765,12,6.071748,-0.055997152,24576,32.19422570400002,24576,0.24278328
0.016155912,0.23710938,1000.0,-435.4111708461539,0.6293576657772064,759,13,5.858798,-0.052280266,26624,34.89298458500002,26624,0.19332859
0.016635146,0.23510742,1000.0,-424.4464365714286,0.7000598907470703,758,14,5.6863127,-0.051139206,28672,37.593525409999984,28672,0.26844326
0.015393031,0.21430664,1000.0,-414.35956780000004,0.6881659030914307,749,15,5.512846,-0.050622027,30720,40.32785534000004,30720,0.2210902
0.017992202,0.25024414,1000.0,-403.81751275,0.7075370252132416,764,16,5.3435616,-0.052509826,32768,43.00817376300006,32768,0.26693827
0.017894853,0.2578125,1000.0,-393.2173308235294,0.6767406761646271,765,17,5.1630383,-0.05077886,34816,45.68428193500006,34816,0.18926004
0.01929785,0.28149414,1000.0,-387.56664177777776,0.7524439692497253,772,18,4.9959598,-0.053369325,36864,48.33662685499996,36864,0.14803883
0.021144113,0.2873047,1000.0,-380.87906078947367,0.7790423482656479,761,19,4.833681,-0.057314437,38912,51.02593247699997,38912,0.17244814
0.019830653,0.29316407,1000.0,-373.964013475,0.8298818022012711,763,20,4.656178,-0.052790783,40960,53.70766558499997,40960,0.13173667
0.025430202,0.34033203,1000.0,-364.8191924418605,0.8285801857709885,771,21,4.5255327,-0.06106057,43008,56.36324889499997,43008,0.12818933
0.026658723,0.34892577,1000.0,-356.5700191777778,0.8317733108997345,764,22,4.383271,-0.06186567,45056,59.043158253,45056,0.14041111
0.023992162,0.32543945,1000.0,-349.0610528723405,0.8250555098056793,767,23,4.242992,-0.05536356,47104,61.712391725999964,47104,0.18019406
0.025210485,0.33671874,1000.0,-341.95652259183674,0.8348294198513031,763,24,4.1146097,-0.05772393,49152,64.39671257099997,49152,0.1291211
0.02441315,0.32280272,1000.0,-334.30757,0.8304931074380875,763,25,3.9917588,-0.055199794,51200,67.07833635200006,51200,0.12902509
0.024959985,0.3444336,1000.0,-326.6482699622641,0.8220763653516769,759,26,3.8502529,-0.05911482,53248,69.77511897199997,53248,0.118235484
0.022925947,0.32001954,1000.0,-319.11078109090903,0.8602958023548126,769,27,3.7172096,-0.05574087,55296,72.43563349500005,55296,0.14130315
0.025566768,0.32832032,1000.0,-311.82415080701753,0.8547363579273224,768,28,3.6086864,-0.054877937,57344,75.10229298599995,57344,0.13609806
0.022623073,0.29814452,1000.0,-304.0104321186441,0.8501365184783936,765,29,3.5075278,-0.051334977,59392,77.778443917,59392,0.19814296
0.024813626,0.32011718,1000.0,-295.4978217213115,0.8557471930980682,768,30,3.3870635,-0.053809762,61440,80.44271085499997,61440,0.14806023
0.022878315,0.29155272,1000.0,-287.04860174603175,0.8549572080373764,763,31,3.281659,-0.049234826,63488,83.12496594900006,63488,0.20155081
0.02276683,0.28857422,1000.0,-278.9208649538462,0.8548007607460022,770,32,3.1737971,-0.047321867,65536,85.78381665899997,65536,0.23933978
0.025525859,0.3088867,1000.0,-270.1389312835821,0.8592746555805206,767,33,3.0467334,-0.053405304,67584,88.45344783300004,67584,0.20901993
0.02408372,0.30317384,1000.0,-261.0800453913044,0.8618485927581787,770,34,2.9134922,-0.04992027,69632,91.11378782099996,69632,0.17858647
0.02293114,0.30629882,1000.0,-252.03191305633806,0.8381164371967316,763,35,2.7953367,-0.052304797,71680,93.79520951200004,71680,0.21821742
0.024363922,0.31635743,1000.0,-243.61302602739724,0.8711586445569992,763,36,2.6814141,-0.04986731,73728,96.47741179299999,73728,0.14216822
0.02362675,0.29960936,1000.0,-234.86537598666666,0.8344222605228424,761,37,2.5747764,-0.047570683,75776,99.16838135399996,75776,0.2388717
0.027258882,0.32739258,1000.0,-226.26517883116884,0.8477891683578491,761,38,2.455554,-0.0510829,77824,101.85752973199999,77824,0.17078027
